"UTM_E","UTM_N"
0.0396123850268702,-0.754021635177291
-0.381035956644805,-0.853855758017246
0.0558731891092354,0.327951519515397
2.06474891967815,-0.777610127208689
1.54626918295356,1.58243041391245
1.15627645553552,-0.187897826423751
1.06670874780315,0.0503697698529922
-0.33518582054371,0.0934962047790826
0.475455248546002,0.164976483662105
0.509309709504368,0.38775668618086
-0.130193060882418,-1.43356081975856
1.08296955188551,-0.300121864270096
0.779612256053848,1.34773683157986
0.230210334516888,-1.51361873210755
-0.363975440886258,-0.4988370395649
0.533567630348553,1.20215533025477
0.759619464149301,0.923620510207254
1.17280383017661,1.31509417088994
-0.499659855278453,-0.840036237433195
0.831060373888217,0.479727978343682
0.549295293313463,0.488782147002199
0.349900515385445,-0.776180521631028
-1.41079802500836,-1.90509239279024
-1.96313222269132,-0.0916377175279465
-0.832873053687575,1.1556931489808
-0.0600850039371391,0.170218370780194
-1.36468131834853,-0.866960475812467
1.31888449635917,0.0680015719774711
-0.932570442651584,1.58266868150872
1.43804153611027,1.47258905202887
0.798538765723486,0.322471364801032
1.98691031652978,-0.915567065452923
0.900901860274769,1.50999706464432
-0.666799595600468,0.0370267844614946
0.38881981695963,-1.54268737885331
-0.146187294406056,0.701793378073607
0.683113713794567,-0.841704110607132
-0.0875417714860507,-0.830267265985849
1.30875481512753,0.687735589893279
-0.86592780296976,-0.0282585369183329
-1.07225341542469,-0.180273263342895
-1.12050268655433,-1.89556168893917
0.215815524345614,-0.378750171041421
-0.177642620335877,0.0725286563067292
-0.931770730975402,-1.86458690142319
-1.79066107119475,-1.15812347846265
1.32234991362263,0.28458681699303
-0.235755002138428,-1.10641941007059
-0.406093589165171,0.890739581921064
0.490649770393458,-0.256757161747729
-0.972822597019406,2.09756495706277
-0.613752054413736,1.1833321901489
-0.469270811583541,1.19715171073295
0.989136715213504,1.23813373729255
-1.62538732478383,-0.692310327741615
-2.10788003608024,-0.0187278330672632
-1.0557260407836,1.79591818017641
-1.48757034592182,-0.256518894151452
1.04858194980969,-0.473104139167011
0.420541713448178,1.02202502746955
-1.64617982836456,-1.8931790129764
1.53613950172192,0.893837060672661
-0.435149780066447,-1.49813133834956
-1.43478937529381,-0.744967466518775
-0.550041690877912,0.160925934525401
-0.258413499630248,-0.107601646478488
0.688445124969112,1.10565695376269
0.296586403639985,0.371077954441488
-0.522051782211546,-0.506699870242032
-0.0811440780765956,-0.396143705569624
